Label,Area,Perim.,Circ.,AR,Round,Solidity
L3_RA5.bmp,21.436,39.051,0.177,1.721,0.581,0.878
L3_RA5.bmp,21.436,39.051,0.177,1.721,0.581,0.878
L3_RA6.bmp,17.594,35.602,0.174,1.733,0.577,0.879
L3_RA6.bmp,3.40E-04,0.052,1,1,1,1
L3_RA8.bmp,12.157,29.412,0.177,1.762,0.567,0.812
L3_RA8.bmp,0.001,0.141,0.857,2.031,0.492,0.8
L3_RB10.bmp,3.40E-04,0.052,1,1,1,1
L3_RB10.bmp,21.546,40.484,0.165,1.626,0.615,0.851
L3_RB11.bmp,9.312,31.53,0.118,1.544,0.648,0.817
L3_RB11.bmp,9.85,24.34,0.209,1.519,0.658,0.851
L3_RB12.bmp,23.227,44.139,0.15,1.731,0.578,0.826
L3_RB12.bmp,6.80E-04,0.078,1,2,0.5,1
L3_RB14.bmp,12.875,37.106,0.118,1.763,0.567,0.821
L3_RB14.bmp,12.875,37.106,0.118,1.763,0.567,0.821
L3_RB15.bmp,3.40E-04,0.052,1,1,1,1
L3_RB15.bmp,18.609,45.585,0.113,1.734,0.577,0.825
L3_RB16.bmp,14.648,43.195,0.099,1.975,0.506,0.824
L3_RB16.bmp,3.40E-04,0.052,1,1,1,1
L3_RB18.bmp,0.002,0.193,0.686,2.519,0.397,0.706
L3_RB18.bmp,16.891,45.472,0.103,1.676,0.597,0.795
L3_RB2.bmp,14.879,43.056,0.101,1.757,0.569,0.849
L3_RB2.bmp,15.648,34.599,0.164,1.737,0.576,0.877
L3_RB3.bmp,18.879,35.798,0.185,2.039,0.49,0.867
L3_RB3.bmp,18.038,46.995,0.103,2.068,0.484,0.841
L3_RB5.bmp,19.313,47.959,0.106,1.696,0.589,0.841
L3_RB5.bmp,19.313,47.959,0.106,1.696,0.589,0.841
L3_RC1.bmp,0.005,0.439,0.333,1.822,0.549,0.588
L3_RC1.bmp,3.40E-04,0.052,1,1,1,1
L3_RC10.bmp,15.031,36.902,0.139,1.624,0.616,0.789
L3_RC10.bmp,0.001,0.115,0.967,3,0.333,1
L3_RC11.bmp,0.001,0.141,0.857,2,0.5,0.8
L3_RC11.bmp,3.40E-04,0.052,1,1,1,1
L3_RC13.bmp,14.681,39.11,0.121,1.646,0.607,0.851
L3_RC13.bmp,14.681,39.11,0.121,1.646,0.607,0.851
L3_RC16.bmp,15.94,48.371,0.086,1.733,0.577,0.759
L3_RC16.bmp,15.94,48.371,0.086,1.733,0.577,0.759
L3_RC3.bmp,0.005,0.439,0.333,1.822,0.549,0.588
L3_RC3.bmp,6.968,25.59,0.134,1.686,0.593,0.829
L3_RC6.bmp,3.40E-04,0.052,1,1,1,1
L3_RC6.bmp,15.762,45.772,0.095,2.049,0.488,0.79
L3_RC8.bmp,19.644,41.961,0.14,1.811,0.552,0.844
L3_RC8.bmp,18.796,51.679,0.088,1.847,0.541,0.825
L3_RC9.bmp,6.80E-04,0.089,1,2,0.5,1
L3_RC9.bmp,16.011,40.628,0.122,1.843,0.543,0.782
L3_RD11.bmp,20.503,41.806,0.147,1.792,0.558,0.807
L3_RD11.bmp,19.561,50.997,0.095,1.806,0.554,0.783
L3_RD14.bmp,14.773,32.367,0.177,1.71,0.585,0.839
L3_RD14.bmp,14.773,32.367,0.177,1.71,0.585,0.839
L3_RD15.bmp,11.564,28.535,0.178,1.809,0.553,0.862
L3_RD15.bmp,11.564,28.535,0.178,1.809,0.553,0.862
L3_RD16.bmp,13.599,40.253,0.105,1.888,0.53,0.798
L3_RD16.bmp,13.599,40.253,0.105,1.888,0.53,0.798
L3_RD17.bmp,17.498,47.912,0.096,1.88,0.532,0.802
L3_RD17.bmp,17.498,47.912,0.096,1.88,0.532,0.802
L3_RD2.bmp,18.275,39.243,0.149,1.68,0.595,0.817
L3_RD2.bmp,18.275,39.243,0.149,1.68,0.595,0.817
L3_RD5.bmp,21.42,53.017,0.096,1.655,0.604,0.78
L3_RD5.bmp,22.355,43.635,0.148,1.638,0.61,0.798
L3_RD6.bmp,16.637,47.996,0.091,1.723,0.58,0.803
L3_RD6.bmp,17.464,39.079,0.144,1.715,0.583,0.825
L3_RD8.bmp,16.142,33.527,0.18,1.655,0.604,0.846
L3_RD8.bmp,16.142,33.527,0.18,1.655,0.604,0.846
L3_RE12.bmp,6.80E-04,0.078,1,2,0.5,1
L3_RE12.bmp,0.002,0.183,0.769,2.023,0.494,0.706
L3_RE16.bmp,16.159,40.398,0.124,1.566,0.639,0.818
L3_RE16.bmp,16.958,36.268,0.162,1.573,0.636,0.84
L3_RE17.bmp,13.348,45.491,0.081,1.589,0.629,0.758
L3_RE17.bmp,14.161,40.101,0.111,1.558,0.642,0.78
L3_RE2.bmp,14.96,46.948,0.085,1.627,0.615,0.763
L3_RE2.bmp,14.96,46.959,0.085,1.627,0.615,0.763
L3_RE4.bmp,6.80E-04,0.089,1,2,0.5,1
L3_RE4.bmp,3.40E-04,0.052,1,1,1,1
L3_RE5.bmp,3.40E-04,0.052,1,1,1,1
L3_RE5.bmp,18.03,48.489,0.096,1.687,0.593,0.805
L3_RE6.bmp,17.78,45.851,0.106,1.854,0.539,0.818
L3_RE6.bmp,18.534,37.813,0.163,1.847,0.541,0.841
L3_RE9.bmp,17.342,34.647,0.182,1.617,0.619,0.852
L3_RE9.bmp,16.553,41.408,0.121,1.652,0.605,0.83
L3_RF12.bmp,11.843,39.335,0.096,1.72,0.581,0.8
L3_RF12.bmp,11.843,39.335,0.096,1.72,0.581,0.8
L3_RF13.bmp,21.356,73.424,0.05,1.505,0.664,0.652
L3_RF13.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_RF14.bmp,15.526,53.556,0.068,1.458,0.686,0.683
L3_RF14.bmp,18.21,51.12,0.088,1.418,0.705,0.719
L3_RF15.bmp,13.78,42.081,0.098,2.213,0.452,0.816
L3_RF15.bmp,3.40E-04,0.052,1,1,1,1
L3_RF16.bmp,16.534,49.781,0.084,1.91,0.524,0.777
L3_RF16.bmp,16.534,49.781,0.084,1.91,0.524,0.777
L3_RF2.bmp,12.894,41.914,0.092,1.609,0.621,0.808
L3_RF2.bmp,13.633,32.702,0.16,1.602,0.624,0.845
L3_RF4.bmp,6.657,27.107,0.114,1.759,0.568,0.769
L3_RF4.bmp,6.657,27.107,0.114,1.759,0.568,0.769
L3_RF7.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_RF7.bmp,13.473,37.186,0.122,1.748,0.572,0.812
L3_RF9.bmp,0.001,0.115,0.967,3,0.333,1
L3_RF9.bmp,12.163,35.807,0.119,1.832,0.546,0.864
L3_RG1.bmp,15.338,40.241,0.119,1.854,0.539,0.77
L3_RG1.bmp,14.452,47.202,0.082,1.88,0.532,0.737
L3_RG10.bmp,16.686,42.49,0.116,1.516,0.66,0.808
L3_RG10.bmp,16.686,42.49,0.116,1.516,0.66,0.808
L3_RG13.bmp,13.422,44.379,0.086,1.939,0.516,0.791
L3_RG13.bmp,13.422,44.379,0.086,1.939,0.516,0.791
L3_RG14.bmp,3.40E-04,0.052,1,1,1,1
L3_RG14.bmp,12.897,38.441,0.11,1.539,0.65,0.809
L3_RG16.bmp,6.188,25.46,0.12,2.045,0.489,0.852
L3_RG16.bmp,6.80E-04,0.089,1,2,0.5,1
L3_RG17.bmp,3.40E-04,0.052,1,1,1,1
L3_RG17.bmp,10.158,34.153,0.109,2.091,0.478,0.822
L3_RG4.bmp,11.31,41.294,0.083,2.02,0.495,0.789
L3_RG4.bmp,11.996,33.204,0.137,1.97,0.508,0.824
L3_RG7.bmp,0.001,0.141,0.857,2.031,0.492,0.8
L3_RG7.bmp,0.002,0.156,0.873,1.496,0.668,0.714
L3_RG9.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_RG9.bmp,14.21,32.575,0.168,1.791,0.558,0.834
L3_RH10.bmp,14.839,35.927,0.144,1.796,0.557,0.796
L3_RH10.bmp,14.072,45.743,0.085,1.829,0.547,0.769
L3_RH11.bmp,3.40E-04,0.052,1,1,1,1
L3_RH11.bmp,19.152,48.426,0.103,1.391,0.719,0.783
L3_RH12.bmp,16.212,34.438,0.172,1.871,0.535,0.86
L3_RH12.bmp,16.212,34.438,0.172,1.871,0.535,0.86
L3_RH13.bmp,11.807,38.144,0.102,1.846,0.542,0.822
L3_RH13.bmp,12.39,30.771,0.164,1.819,0.55,0.847
L3_RH15.bmp,17.378,49.839,0.088,2.027,0.493,0.808
L3_RH15.bmp,0.004,0.35,0.419,2.809,0.356,0.632
L3_RH16.bmp,3.40E-04,0.052,1,1,1,1
L3_RH16.bmp,12.473,37.076,0.114,1.745,0.573,0.812
L3_RH18.bmp,10.981,33.727,0.121,1.902,0.526,0.827
L3_RH18.bmp,11.682,30.595,0.157,1.894,0.528,0.868
L3_RH2.bmp,15.085,36.414,0.143,1.68,0.595,0.836
L3_RH2.bmp,14.35,42.814,0.098,1.707,0.586,0.809
L3_RH4.bmp,16.296,44.82,0.102,1.631,0.613,0.788
L3_RH4.bmp,6.80E-04,0.104,0.785,2.646,0.378,0.667
L3_RH5.bmp,11.519,28.983,0.172,1.736,0.576,0.873
L3_RH5.bmp,10.972,32.945,0.127,1.756,0.57,0.852
L3_RH7.bmp,6.80E-04,0.089,1,2,0.5,1
L3_RH7.bmp,16.351,33.647,0.181,1.77,0.565,0.854
L3_RH8.bmp,11.725,40.19,0.091,1.899,0.526,0.826
L3_RH8.bmp,12.387,31.041,0.162,1.874,0.534,0.853
L3_RI1.bmp,12.839,31.348,0.164,1.57,0.637,0.819
L3_RI1.bmp,12.119,37.495,0.108,1.573,0.636,0.79
L3_RI10.bmp,11.038,42.268,0.078,1.814,0.551,0.712
L3_RI10.bmp,11.927,34.829,0.124,1.767,0.566,0.747
L3_RI11.bmp,0.001,0.141,0.857,2,0.5,0.8
L3_RI11.bmp,0.001,0.141,0.857,2.031,0.492,0.8
L3_RI12.bmp,16.291,37.7,0.144,1.531,0.653,0.796
L3_RI12.bmp,15.408,45.099,0.095,1.538,0.65,0.761
L3_RI15.bmp,3.40E-04,0.052,1,1,1,1
L3_RI15.bmp,16.378,43.752,0.108,1.477,0.677,0.833
L3_RI17.bmp,14.191,43.654,0.094,1.604,0.623,0.796
L3_RI17.bmp,3.40E-04,0.052,1,1,1,1
L3_RI2.bmp,6.80E-04,0.089,1,2,0.5,1
L3_RI2.bmp,6.80E-04,0.078,1,2,0.5,1
L3_RI3.bmp,12.863,37.68,0.114,1.87,0.535,0.826
L3_RI3.bmp,13.574,30.996,0.178,1.849,0.541,0.851
L3_RI7.bmp,0.003,0.267,0.539,2.663,0.375,0.692
L3_RI7.bmp,6.80E-04,0.104,0.785,2.646,0.378,0.667
L3_RJ10.bmp,10.077,39.825,0.08,1.98,0.505,0.758
L3_RJ10.bmp,10.077,39.825,0.08,1.98,0.505,0.758
L3_RJ13.bmp,12.873,41.13,0.096,1.516,0.66,0.775
L3_RJ13.bmp,0.002,0.209,0.687,1.532,0.653,0.7
L3_RJ3.bmp,3.40E-04,0.052,1,1,1,1
L3_RJ3.bmp,0.004,0.365,0.417,1.279,0.782,0.65
L3_RJ4.bmp,16.148,36.575,0.152,1.89,0.529,0.817
L3_RJ4.bmp,16.148,36.575,0.152,1.89,0.529,0.817
L3_RJ6.bmp,0.008,0.799,0.154,7.937,0.126,0.465
L3_RJ6.bmp,12.332,46.856,0.071,2.225,0.45,0.783
L3_RJ8.bmp,8.908,25.807,0.168,1.871,0.534,0.803
L3_RJ8.bmp,8.295,33.317,0.094,1.906,0.525,0.767
L3_RK1.bmp,10.084,35.862,0.099,1.944,0.514,0.782
L3_RK1.bmp,10.808,29.182,0.159,1.917,0.522,0.82
L3_RK10.bmp,12.13,39.492,0.098,1.404,0.712,0.783
L3_RK10.bmp,12.13,39.481,0.098,1.404,0.712,0.783
L3_RK11.bmp,6.80E-04,0.089,1,2,0.5,1
L3_RK11.bmp,0.004,0.436,0.269,7.744,0.129,0.706
L3_RK12.bmp,12.835,35.601,0.127,2.127,0.47,0.818
L3_RK12.bmp,12.835,35.601,0.127,2.127,0.47,0.818
L3_RK13.bmp,11.551,37.888,0.101,2.061,0.485,0.814
L3_RK13.bmp,12.105,30.013,0.169,2.039,0.491,0.827
L3_RK14.bmp,3.40E-04,0.052,1,1,1,1
L3_RK14.bmp,6.80E-04,0.089,1,2,0.5,1
L3_RK16.bmp,10.637,27.061,0.183,1.754,0.57,0.826
L3_RK16.bmp,0.001,0.141,0.857,2.031,0.492,0.8
L3_RK18.bmp,3.40E-04,0.052,1,1,1,1
L3_RK18.bmp,11.146,30.923,0.146,1.989,0.503,0.822
L3_RK6.bmp,3.40E-04,0.052,1,1,1,1
L3_RK6.bmp,10.762,40.645,0.082,2.221,0.45,0.758
L3_RK7.bmp,9.24,36.033,0.089,2.168,0.461,0.782
L3_RK7.bmp,9.24,36.022,0.089,2.168,0.461,0.782
L4_EA12.bmp,13.986,33.599,0.156,1.607,0.622,0.832
L4_EA12.bmp,13.087,40.545,0.1,1.632,0.613,0.838
L4_EA13.bmp,7.01,25.853,0.132,2.079,0.481,0.811
L4_EA13.bmp,7.01,25.853,0.132,2.079,0.481,0.811
L4_EA14.bmp,3.40E-04,0.052,1,1,1,1
L4_EA14.bmp,10.355,36.123,0.1,1.763,0.567,0.787
L4_EA18.bmp,14.793,34.452,0.157,1.607,0.622,0.842
L4_EA18.bmp,0.003,0.347,0.319,9,0.111,1
L4_EA4.bmp,6.80E-04,0.104,0.785,2.646,0.378,0.667
L4_EA4.bmp,13.988,37.84,0.123,1.509,0.663,0.796
L4_EA7.bmp,19.621,61.555,0.065,1.562,0.64,0.74
L4_EA7.bmp,20.737,50.333,0.103,1.544,0.648,0.735
L4_EA8.bmp,8.882,28.689,0.136,1.857,0.539,0.782
L4_EA8.bmp,8.194,31.553,0.103,1.915,0.522,0.822
L4_EA9.bmp,8.989,29.864,0.127,1.823,0.549,0.821
L4_EA9.bmp,8.989,29.864,0.127,1.823,0.549,0.821
L4_EB1.bmp,11.621,39.537,0.093,1.753,0.57,0.844
L4_EB1.bmp,11.621,39.537,0.093,1.753,0.57,0.844
L4_EB10.bmp,0.001,0.126,0.809,3,0.333,1
L4_EB10.bmp,4.775,25.856,0.09,1.966,0.509,0.781
L4_EB11.bmp,6.742,30.973,0.088,1.884,0.531,0.77
L4_EB11.bmp,7.433,29.645,0.106,1.808,0.553,0.738
L4_EB13.bmp,19.146,47.982,0.105,1.758,0.569,0.852
L4_EB13.bmp,0.009,0.974,0.117,26,0.038,1
L4_EB14.bmp,16.478,50.142,0.082,1.556,0.643,0.781
L4_EB14.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_EB15.bmp,8.02,26.899,0.139,1.715,0.583,0.79
L4_EB15.bmp,8.02,26.899,0.139,1.715,0.583,0.79
L4_EB17.bmp,0.004,0.387,0.371,1.516,0.66,0.703
L4_EB17.bmp,4.618,20.708,0.135,1.591,0.629,0.817
L4_EB2.bmp,10.543,31.968,0.13,1.767,0.566,0.837
L4_EB2.bmp,3.40E-04,0.052,1,1,1,1
L4_EB3.bmp,9.05,29.395,0.132,1.772,0.564,0.807
L4_EB3.bmp,8.305,31.096,0.108,1.818,0.55,0.843
L4_EB4.bmp,0.002,0.193,0.572,3.053,0.328,0.625
L4_EB4.bmp,11.025,33.363,0.124,1.773,0.564,0.833
L4_EB5.bmp,17.894,49.556,0.092,1.587,0.63,0.776
L4_EB5.bmp,17.894,49.556,0.092,1.587,0.63,0.776
L4_EB6.bmp,3.40E-04,0.052,1,1,1,1
L4_EB6.bmp,12.157,34.588,0.128,1.445,0.692,0.841
L4_EB7.bmp,3.904,24.083,0.085,2.093,0.478,0.751
L4_EB7.bmp,3.904,24.083,0.085,2.093,0.478,0.751
L4_EB8.bmp,0.003,0.384,0.29,10,0.1,1
L4_EB8.bmp,12.324,44.752,0.077,1.7,0.588,0.781
L4_EB9.bmp,15.878,39.011,0.131,1.6,0.625,0.814
L4_EB9.bmp,3.40E-04,0.052,1,1,1,1
L4_EC1.bmp,9.932,31.146,0.129,1.735,0.577,0.876
L4_EC1.bmp,3.40E-04,0.052,1,1,1,1
L4_EC13.bmp,11.638,32.91,0.135,1.779,0.562,0.811
L4_EC13.bmp,0.002,0.193,0.572,2.152,0.465,0.714
L4_EC14.bmp,8.918,33.632,0.099,1.688,0.592,0.851
L4_EC14.bmp,8.918,33.643,0.099,1.688,0.592,0.851
L4_EC17.bmp,0.003,0.347,0.319,9,0.111,1
L4_EC17.bmp,6.80E-04,0.089,1,2,0.5,1
L4_EC18.bmp,5.284,21.871,0.139,1.64,0.61,0.87
L4_EC18.bmp,5.789,22.765,0.14,1.685,0.594,0.802
L4_EC3.bmp,12.294,36.205,0.118,1.394,0.717,0.764
L4_EC3.bmp,0.001,0.13,1,1.468,0.681,0.8
L4_EC8.bmp,10.088,37.59,0.09,1.861,0.537,0.818
L4_EC8.bmp,3.40E-04,0.052,1,1,1,1
L4_ED1.bmp,8.731,27.701,0.143,1.907,0.525,0.832
L4_ED1.bmp,3.40E-04,0.052,1,1,1,1
L4_ED10.bmp,3.40E-04,0.052,1,1,1,1
L4_ED10.bmp,12.059,37.192,0.11,1.549,0.646,0.741
L4_ED11.bmp,0.001,0.126,0.809,3,0.333,1
L4_ED11.bmp,5.889,23.198,0.138,1.85,0.541,0.791
L4_ED12.bmp,3.40E-04,0.052,1,1,1,1
L4_ED12.bmp,6.80E-04,0.078,1,2,0.5,1
L4_ED13.bmp,7.462,27.722,0.122,1.822,0.549,0.783
L4_ED13.bmp,6.867,28.756,0.104,1.888,0.53,0.826
L4_ED14.bmp,1.643,14.942,0.092,2.001,0.5,0.756
L4_ED14.bmp,3.40E-04,0.052,1,1,1,1
L4_ED15.bmp,0.006,0.436,0.427,5.005,0.2,0.927
L4_ED15.bmp,9.994,40.544,0.076,1.768,0.566,0.788
L4_ED17.bmp,0.005,0.541,0.234,4.309,0.232,0.508
L4_ED17.bmp,0.005,0.541,0.234,4.309,0.232,0.508
L4_ED18.bmp,15.11,42.058,0.107,1.76,0.568,0.789
L4_ED18.bmp,3.40E-04,0.052,1,1,1,1
L4_ED2.bmp,5.035,24.796,0.103,1.851,0.54,0.81
L4_ED2.bmp,5.035,24.796,0.103,1.851,0.54,0.81
L4_ED5.bmp,7.136,26.192,0.131,1.586,0.63,0.768
L4_ED5.bmp,3.40E-04,0.052,1,1,1,1
L4_EE1.bmp,13.946,33.628,0.155,1.729,0.578,0.829
L4_EE1.bmp,13.946,33.628,0.155,1.729,0.578,0.829
L4_EE10.bmp,3.40E-04,0.052,1,1,1,1
L4_EE10.bmp,11.785,36.549,0.111,1.722,0.581,0.794
L4_EE13.bmp,13.446,35.151,0.137,1.694,0.59,0.791
L4_EE13.bmp,12.566,37.296,0.114,1.731,0.578,0.818
L4_EE16.bmp,0.003,0.384,0.29,10,0.1,1
L4_EE16.bmp,5.184,24.009,0.113,1.756,0.569,0.783
L4_EE17.bmp,3.40E-04,0.052,1,1,1,1
L4_EE17.bmp,0.002,0.219,0.621,1.992,0.502,0.667
L4_EE3.bmp,9.504,33.151,0.109,1.777,0.563,0.86
L4_EE3.bmp,3.40E-04,0.052,1,1,1,1
L4_EE4.bmp,3.40E-04,0.052,1,1,1,1
L4_EE4.bmp,8.54,26.799,0.149,1.532,0.653,0.861
L4_EE5.bmp,10.822,35.599,0.107,1.574,0.635,0.748
L4_EE5.bmp,9.95,35.617,0.099,1.623,0.616,0.805
L4_EE7.bmp,9.675,33.03,0.111,1.784,0.56,0.808
L4_EE7.bmp,8.857,33.623,0.098,1.821,0.549,0.847
L4_EE9.bmp,4.66,17.785,0.185,1.949,0.513,0.819
L4_EE9.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_EF10.bmp,9.413,28.685,0.144,1.658,0.603,0.788
L4_EF10.bmp,9.413,28.685,0.144,1.658,0.603,0.788
L4_EF11.bmp,18.419,39.091,0.151,1.416,0.706,0.801
L4_EF11.bmp,17.578,41.639,0.127,1.435,0.697,0.82
L4_EF12.bmp,0.003,0.246,0.567,1.776,0.563,0.667
L4_EF12.bmp,6.80E-04,0.089,1,2,0.5,1
L4_EF13.bmp,6.75,26.173,0.124,1.716,0.583,0.796
L4_EF13.bmp,6.75,26.173,0.124,1.716,0.583,0.796
L4_EF14.bmp,3.40E-04,0.052,1,1,1,1
L4_EF14.bmp,3.40E-04,0.052,1,1,1,1
L4_EF15.bmp,5.84,22.978,0.139,1.567,0.638,0.798
L4_EF15.bmp,6.80E-04,0.089,1,2,0.5,1
L4_EF16.bmp,6.80E-04,0.089,1,2,0.5,1
L4_EF16.bmp,18.152,38.11,0.157,1.395,0.717,0.78
L4_EF5.bmp,0.004,0.387,0.371,1.56,0.641,0.619
L4_EF5.bmp,3.40E-04,0.052,1,1,1,1
L4_EF6.bmp,10.453,33.527,0.117,1.756,0.57,0.771
L4_EF6.bmp,10.453,33.527,0.117,1.756,0.57,0.771
L4_EF7.bmp,10.158,30.09,0.141,1.624,0.616,0.808
L4_EF7.bmp,0.005,0.326,0.645,4,0.25,1
L4_EF8.bmp,13.912,36.6,0.131,1.39,0.719,0.754
L4_EF8.bmp,13.088,39.827,0.104,1.412,0.708,0.789
L4_EG1.bmp,0.004,0.335,0.42,1.289,0.776,0.647
L4_EG1.bmp,12.819,43.418,0.085,1.688,0.592,0.801
L4_EG12.bmp,2.886,15.504,0.151,1.866,0.536,0.826
L4_EG12.bmp,3.40E-04,0.052,1,1,1,1
L4_EG15.bmp,8.922,26.617,0.158,1.48,0.676,0.851
L4_EG15.bmp,8.922,26.617,0.158,1.48,0.676,0.851
L4_EG16.bmp,0.001,0.141,0.857,1.468,0.681,0.8
L4_EG16.bmp,7.807,27.363,0.131,1.655,0.604,0.76
L4_EG17.bmp,3.545,20.407,0.107,2.279,0.439,0.765
L4_EG17.bmp,3.545,20.407,0.107,2.279,0.439,0.765
L4_EG18.bmp,13.587,36.899,0.125,1.595,0.627,0.833
L4_EG18.bmp,13.587,36.888,0.125,1.595,0.627,0.833
L4_EG2.bmp,3.40E-04,0.052,1,1,1,1
L4_EG2.bmp,4.768,26.917,0.083,1.92,0.521,0.676
L4_EG3.bmp,5.071,22.81,0.122,1.656,0.604,0.722
L4_EG3.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_EG4.bmp,12.583,35.708,0.124,1.4,0.714,0.856
L4_EG4.bmp,13.319,33.109,0.153,1.395,0.717,0.847
L4_EG5.bmp,6.80E-04,0.089,1,2,0.5,1
L4_EG5.bmp,3.99,20.104,0.124,1.632,0.613,0.754
L4_EG7.bmp,20.731,41.388,0.152,1.594,0.627,0.862
L4_EG7.bmp,20.731,41.377,0.152,1.594,0.627,0.862
L4_EG8.bmp,3.40E-04,0.052,1,1,1,1
L4_EG8.bmp,12.587,43.991,0.082,1.526,0.655,0.756
L4_EG9.bmp,0.001,0.13,1,1.468,0.681,0.8
L4_EG9.bmp,0.004,0.365,0.417,2.854,0.35,0.65
L4_EH1.bmp,0.001,0.156,0.524,1.567,0.638,0.6
L4_EH1.bmp,3.40E-04,0.052,1,1,1,1
L4_EH10.bmp,13.635,42.234,0.096,1.455,0.687,0.803
L4_EH10.bmp,14.441,36.844,0.134,1.439,0.695,0.812
L4_EH12.bmp,3.40E-04,0.052,1,1,1,1
L4_EH12.bmp,3.40E-04,0.052,1,1,1,1
L4_EH13.bmp,1.319,10.785,0.143,1.93,0.518,0.808
L4_EH13.bmp,1.588,11.796,0.143,1.83,0.547,0.737
L4_EH14.bmp,0.003,0.31,0.355,8,0.125,1
L4_EH14.bmp,3.40E-04,0.052,1,1,1,1
L4_EH15.bmp,12.831,31.507,0.162,1.449,0.69,0.832
L4_EH15.bmp,0.001,0.126,0.809,3,0.333,1
L4_EH17.bmp,0.003,0.31,0.355,8,0.125,1
L4_EH17.bmp,0.001,0.126,0.809,3,0.333,1
L4_EH18.bmp,4.994,21.984,0.13,1.598,0.626,0.848
L4_EH18.bmp,5.625,24.028,0.122,1.584,0.631,0.789
L4_EH2.bmp,3.40E-04,0.052,1,1,1,1
L4_EH2.bmp,11.139,34.498,0.118,1.506,0.664,0.85
L4_EH3.bmp,3.834,16.939,0.168,1.705,0.586,0.846
L4_EH3.bmp,3.834,16.939,0.168,1.705,0.586,0.846
L4_EH4.bmp,7.108,31.459,0.09,1.872,0.534,0.769
L4_EH4.bmp,7.108,31.459,0.09,1.872,0.534,0.769
L4_EH7.bmp,5.223,23.794,0.116,1.797,0.557,0.76
L4_EH7.bmp,4.748,21.526,0.129,1.85,0.54,0.81
L4_EH8.bmp,7.555,32.575,0.089,2.124,0.471,0.657
L4_EH8.bmp,7.555,32.575,0.089,2.124,0.471,0.657
L4_EH9.bmp,6.80E-04,0.089,1,2,0.5,1
L4_EH9.bmp,13.568,35.328,0.137,1.67,0.599,0.875
L4_EI13.bmp,4.866,22.248,0.124,1.889,0.529,0.749
L4_EI13.bmp,4.349,23.034,0.103,1.924,0.52,0.768
L4_EI14.bmp,7.38,27.861,0.119,1.728,0.579,0.808
L4_EI14.bmp,7.38,27.861,0.119,1.728,0.579,0.808
L4_EI15.bmp,8.806,26.319,0.16,1.634,0.612,0.814
L4_EI15.bmp,8.148,30.631,0.109,1.67,0.599,0.814
L4_EI17.bmp,5.161,22.481,0.128,1.632,0.613,0.848
L4_EI17.bmp,5.161,22.481,0.128,1.632,0.613,0.848
L4_EI18.bmp,3.40E-04,0.052,1,1,1,1
L4_EI18.bmp,6.736,32.539,0.08,1.65,0.606,0.807
L4_EI4.bmp,7.399,28.342,0.116,2.015,0.496,0.792
L4_EI4.bmp,6.812,28.754,0.104,2.096,0.477,0.791
L4_EI5.bmp,8.11,30.488,0.11,1.731,0.578,0.748
L4_EI5.bmp,8.11,30.477,0.11,1.731,0.578,0.748
L4_EI6.bmp,5.222,22.944,0.125,1.453,0.688,0.836
L4_EI6.bmp,5.222,22.944,0.125,1.453,0.688,0.836
L4_EI7.bmp,21.977,38.803,0.183,1.518,0.659,0.868
L4_EI7.bmp,0.001,0.13,1,2.031,0.492,0.8
L4_EI8.bmp,3.40E-04,0.052,1,1,1,1
L4_EI8.bmp,9.387,28.049,0.15,1.555,0.643,0.847
L4_EJ1.bmp,0.004,0.335,0.458,1.341,0.746,0.649
L4_EJ1.bmp,2.29,16.446,0.106,1.61,0.621,0.811
L4_EJ11.bmp,14.739,43.214,0.099,1.623,0.616,0.874
L4_EJ11.bmp,14.739,43.214,0.099,1.623,0.616,0.874
L4_EJ12.bmp,6.511,27.575,0.108,2.049,0.488,0.829
L4_EJ12.bmp,3.40E-04,0.052,1,1,1,1
L4_EJ13.bmp,13.127,33.732,0.145,1.767,0.566,0.84
L4_EJ13.bmp,6.80E-04,0.089,1,2,0.5,1
L4_EJ14.bmp,6.80E-04,0.078,1,2,0.5,1
L4_EJ14.bmp,0.002,0.193,0.686,2.089,0.479,0.8
L4_EJ15.bmp,3.40E-04,0.052,1,1,1,1
L4_EJ15.bmp,0.004,0.399,0.295,7.842,0.128,0.71
L4_EJ16.bmp,16.408,45.624,0.099,1.685,0.593,0.843
L4_EJ16.bmp,3.40E-04,0.052,1,1,1,1
L4_EJ17.bmp,6.036,23.98,0.132,1.61,0.621,0.827
L4_EJ17.bmp,3.40E-04,0.052,1,1,1,1
L4_EJ2.bmp,12.345,36.821,0.114,1.489,0.672,0.862
L4_EJ2.bmp,13.07,33.253,0.149,1.463,0.684,0.844
L4_EJ3.bmp,6.80E-04,0.089,1,2,0.5,1
L4_EJ3.bmp,3.40E-04,0.052,1,1,1,1
L4_EJ4.bmp,10.276,35.424,0.103,1.422,0.703,0.792
L4_EJ4.bmp,10.276,35.424,0.103,1.422,0.703,0.792
L4_EJ8.bmp,3.683,17.714,0.147,1.774,0.564,0.874
