DATA_NAME	PC1	PC2	PC3	PC4	PC5	PC6
L4_ED14_1	-2.080164e-01	-5.112559e-03	-7.299725e-02	5.742439e-02	5.066535e-02	-8.939280e-04
L4_ED15_1	-1.165850e-01	2.852085e-02	-1.164445e-02	-1.213281e-02	6.869756e-03	2.884257e-02
L4_ED17_1	-8.088566e-02	3.690770e-02	-7.175204e-02	-1.592629e-02	-1.824981e-02	2.219968e-02
L4_ED18_1	4.023160e-02	-6.964211e-02	-1.296500e-01	-1.359179e-02	-6.140426e-02	3.379642e-04
L4_ED2_1	-1.584928e-01	1.237696e-02	-6.533368e-02	1.329955e-02	2.933587e-02	2.219559e-02
L4_ED5_1	-1.093674e-01	5.920333e-02	-4.569586e-02	2.969842e-02	-4.390190e-02	6.911796e-03
L4_EE1_1	-1.443936e-01	3.115797e-02	-3.501441e-02	2.773874e-02	1.966719e-03	2.794383e-03
L4_EE10_1	-1.372605e-01	2.199163e-02	-2.475758e-02	-1.211022e-02	-1.049441e-02	1.906435e-02
L4_EE13_1	1.555196e-02	-4.773842e-02	-6.359418e-02	-1.852329e-02	-1.068519e-01	4.137841e-02
L4_EE16_1	4.002657e-02	-9.880367e-02	8.066973e-02	-7.996694e-02	-4.613670e-02	-6.139466e-02
L4_EE17_1	-1.308075e-01	-7.340452e-03	-6.324212e-02	-2.760425e-02	2.390611e-02	-2.427789e-02
L4_EE3_1	-6.309820e-02	-4.980505e-02	-4.178961e-02	1.064469e-02	-4.196263e-02	-1.228961e-03
L4_EE4_1	-8.523100e-02	-5.255139e-02	-7.429731e-02	-1.066403e-02	-3.464713e-02	2.528794e-02
L4_EE5_1	-1.659630e-01	8.765534e-03	-1.093730e-01	-3.745407e-02	-6.380915e-02	6.979085e-04
L4_EE7_1	-1.228805e-01	-3.550706e-02	-7.562611e-03	-3.056587e-02	3.187026e-02	2.358139e-02
L4_EE9_1	-6.864779e-02	-6.050372e-02	1.735619e-02	1.158448e-02	6.602897e-02	4.559980e-02
L4_EF10_1	-1.386374e-01	2.486376e-02	-8.842371e-02	-2.868942e-02	4.240927e-02	-3.281754e-02
L4_EF11_1	-9.351201e-03	7.544505e-04	-1.925454e-02	8.371924e-02	1.088339e-02	-3.604677e-02
L4_EF12_1	-6.747393e-02	6.216223e-03	-4.654152e-02	2.903762e-02	1.066972e-02	-2.737312e-02
L4_EF13_1	-1.017232e-01	7.170930e-02	-3.748288e-02	1.852760e-02	-1.293641e-02	5.094729e-02
L4_EF14_1	-8.933365e-02	4.401227e-03	-6.533547e-03	1.118233e-03	8.373137e-03	2.129472e-02
L4_EF15_1	-1.788645e-01	8.602592e-02	-9.428192e-02	-1.569371e-02	3.444689e-02	1.695134e-02
L4_EF16_1	2.075715e-02	5.212487e-02	1.787480e-02	4.471208e-02	-2.609714e-02	-9.464533e-03
L4_EF5_1	3.038842e-02	-3.641180e-03	-4.178760e-02	-8.053734e-03	-7.014952e-02	8.186041e-03
L4_EF6_1	-1.883684e-01	4.212068e-02	-1.074953e-01	-1.708855e-02	2.927578e-02	-7.315908e-02
L4_EF7_1	-1.171413e-01	1.058779e-01	-7.605231e-02	-2.888431e-02	-2.364847e-02	-1.762954e-02
L4_EF8_1	7.281554e-02	1.289291e-02	-4.079235e-02	-4.215652e-02	-4.373731e-02	-1.066235e-02
L4_EG1_1	-1.311651e-01	8.156871e-02	-4.482126e-02	-4.098368e-02	-1.705660e-02	1.620507e-02
L4_EG12_1	-7.045316e-02	-4.343722e-02	-2.078822e-02	2.393206e-02	6.732718e-02	3.752019e-02
L4_EG15_1	-6.731774e-02	3.593982e-02	3.828522e-03	-9.361639e-03	3.267017e-02	8.631602e-03
L4_EG16_1	-1.191593e-01	1.863216e-02	-4.458874e-02	-2.327703e-02	1.521607e-02	3.051330e-02
L4_EG17_1	6.786519e-02	-2.298145e-02	-2.722982e-03	-6.318642e-02	-1.535973e-02	-2.495091e-02
L4_EG18_1	4.501221e-02	1.494318e-02	-5.799017e-02	-1.574384e-04	-6.183206e-02	-1.074524e-02
L4_EG2_1	-5.681197e-02	-1.524484e-01	-1.619902e-01	1.516515e-01	-2.288217e-02	1.356136e-01
L4_EG3_1	-1.560945e-01	-8.103781e-03	-1.063703e-01	6.509739e-04	6.307587e-02	-4.368566e-02
L4_EG4_1	-3.440470e-02	-9.704028e-03	1.115168e-02	2.918342e-02	1.688751e-03	-6.956830e-03
L4_EG5_1	-9.260478e-02	-7.756730e-03	-4.652080e-02	-4.799506e-03	1.045460e-01	1.328190e-02
L4_EG7_1	-1.056951e-01	-9.392614e-03	-1.775601e-02	3.135173e-02	7.055492e-03	5.584838e-03
L4_EG8_1	-1.023369e-02	8.228802e-02	-6.382389e-02	1.919875e-02	-7.302388e-02	-2.330695e-02
L4_EG9_1	-2.440686e-01	-3.605570e-02	-1.984198e-01	3.501271e-02	1.421623e-02	-4.345462e-02
L4_EH1_1	-5.840346e-02	4.447969e-02	-7.898205e-04	3.343143e-02	2.678546e-03	1.940457e-02
L4_EH10_1	-3.282681e-02	-2.982421e-02	-5.618528e-02	2.435142e-02	2.741600e-02	-3.579795e-02
L4_EH12_1	-1.294476e-01	4.581004e-02	-8.506600e-02	-4.780017e-02	-6.144595e-03	-3.230766e-03
L4_EH13_1	-2.508309e-02	-1.818160e-03	-4.384356e-03	-6.961217e-02	2.215333e-03	-3.443100e-03
L4_EH14_1	-1.359651e-01	-3.063965e-02	-1.282003e-01	1.603430e-02	2.071374e-02	-3.637555e-02
L4_EH15_1	-4.321355e-02	2.254985e-02	1.140974e-02	3.060273e-02	-7.417120e-04	-4.369609e-03
L4_EH17_1	-1.666483e-01	1.687492e-02	-5.372577e-02	-2.902982e-02	3.505342e-02	5.632070e-03
L4_EH18_1	-9.396264e-02	7.871135e-04	2.929616e-02	2.503409e-03	4.280813e-02	3.619442e-02
L4_EH2_1	5.786631e-02	-5.545210e-02	-5.810384e-02	3.512644e-02	-2.747422e-02	1.509729e-03
L4_EH3_1	-6.107302e-02	-5.647215e-03	-7.654170e-03	-8.387761e-03	5.584927e-02	1.648430e-02
L4_EH4_1	-1.356848e-01	-8.841512e-03	-5.027828e-02	-1.868567e-02	3.320336e-02	3.173366e-02
L4_EH7_1	-1.367821e-01	1.310974e-02	7.523854e-02	-1.292436e-01	1.710129e-04	9.760257e-03
L4_EH8_1	-1.354383e-01	-1.624084e-02	-5.010817e-02	1.172247e-02	4.855271e-03	9.550231e-02
L4_EH9_1	-7.258137e-02	-1.642794e-02	4.449940e-03	-2.231843e-02	2.699089e-02	-5.648425e-04
L4_EI13_1	-8.418035e-02	-9.202186e-02	-3.707875e-02	4.281234e-02	3.847410e-02	6.015359e-03
L4_EI14_1	-1.428293e-01	1.915895e-02	-8.171320e-02	2.676809e-02	-1.710233e-02	9.383284e-03
L4_EI15_1	-1.710546e-01	5.034658e-02	-7.415400e-02	-2.064069e-02	1.248522e-02	1.249121e-02
L4_EI17_1	-9.350154e-02	1.167397e-02	-5.748997e-02	2.666927e-02	-1.307793e-02	5.701641e-02
L4_EI18_1	-2.576769e-02	-7.347962e-03	-6.664462e-02	4.541418e-02	-2.878114e-02	2.283525e-02
L4_EI4_1	-1.267026e-01	-3.715521e-02	-6.584350e-02	5.526278e-03	4.997768e-02	-1.252760e-02
L4_EI5_1	-1.655886e-01	8.326749e-03	5.162396e-02	2.428952e-03	-3.005082e-02	4.367637e-02
L4_EI6_1	-1.518792e-02	-1.357173e-03	-2.051400e-02	3.836474e-02	-1.640817e-02	1.190891e-02
L4_EI7_1	-4.663533e-02	-1.071767e-02	-4.034937e-02	-1.480678e-02	4.210909e-03	-7.212579e-03
L4_EI8_1	-7.360744e-03	3.276373e-02	-5.542175e-02	-3.366912e-05	-3.829172e-02	-4.677553e-03
L4_EJ1_1	1.801190e-02	-3.656073e-02	-1.108670e-01	-2.490616e-03	-5.421345e-02	4.155744e-02
L4_EJ11_1	-9.942135e-02	2.056712e-02	-3.681003e-02	4.660494e-02	-2.198779e-02	-9.445981e-03
L4_EJ12_1	-1.253559e-01	-3.417757e-02	-6.493009e-02	2.645107e-02	4.771762e-02	1.769347e-02
L4_EJ13_1	-1.342694e-01	-2.818182e-02	-9.322987e-02	5.702391e-02	2.708391e-02	-1.388301e-02
L4_EJ14_1	-8.764095e-02	5.712005e-02	-8.520041e-02	1.495033e-02	-3.995090e-03	-6.769323e-02
L4_EJ15_1	-6.534217e-02	-3.469049e-02	-4.469984e-02	3.247473e-02	-2.929954e-02	1.147610e-02
L4_EJ16_1	-5.914029e-03	-1.317829e-01	5.022384e-02	-8.864728e-02	-5.569875e-02	-5.733308e-02
L4_EJ17_1	-9.848833e-02	4.414810e-02	-7.793606e-02	-1.531100e-02	2.415104e-02	3.911778e-02
L4_EJ2_1	-6.924401e-02	5.342070e-02	-1.093349e-02	2.569846e-02	-2.032790e-02	-1.323720e-03
L4_EJ3_1	-1.065985e-01	-7.596198e-03	-3.662716e-02	-1.788719e-03	4.544243e-02	-1.560672e-02
L4_EJ4_1	-1.844810e-02	-1.343662e-01	6.844320e-02	-8.361785e-02	-3.180295e-02	-3.553510e-02
L4_EJ8_1	2.383420e-02	-7.966834e-02	7.275945e-02	-8.028298e-02	-9.346572e-04	-3.317958e-02
L4_EK10_1	-7.848341e-02	3.589281e-02	-7.314211e-02	2.758893e-02	2.526583e-02	-2.453499e-02
L4_EK11_1	1.186792e-01	-4.904587e-02	-1.137088e-01	1.668580e-03	-3.581454e-02	-2.154678e-02
L4_EK12_1	-2.582078e-02	5.694444e-02	-9.833713e-02	-6.834454e-02	-8.849699e-03	8.206773e-03
L4_EK13_1	-1.289490e-01	9.612949e-02	-1.701507e-02	-8.743959e-02	4.024744e-02	6.729060e-03
L4_EK14_1	-1.604435e-01	-7.183617e-02	-1.966283e-01	7.336314e-02	-1.489692e-02	3.934764e-02
L4_EK15_1	-1.590153e-01	7.181205e-03	-1.032071e-01	1.693013e-02	7.493706e-02	-2.880263e-02
L4_EK2_1	-1.585346e-01	6.394730e-02	-9.357831e-02	-2.291125e-02	3.589957e-02	-2.601973e-02
L4_EK3_1	6.243780e-03	-8.029149e-02	-5.593018e-02	8.300153e-02	-4.246113e-02	-4.107793e-02
L4_EK5_1	-1.229194e-01	1.282623e-03	-5.551129e-02	1.772320e-02	2.398799e-02	-3.893501e-03
L4_EK6_1	-1.849196e-01	-5.147052e-03	-1.515760e-01	-3.089644e-02	4.715282e-02	-7.491820e-02
L4_EK9_1	-1.013269e-01	-1.079982e-02	-8.139161e-02	2.765486e-02	5.195185e-02	-7.840579e-03
L4_LA1_1	-4.216049e-02	4.590676e-02	4.192897e-02	5.144983e-03	-2.312592e-02	-9.543421e-03
L4_LA15_1	-8.562848e-03	2.051339e-02	8.097821e-02	6.411647e-02	2.211587e-03	-1.491757e-03
L4_LA16_1	4.024424e-03	-2.782956e-02	-1.242944e-02	-1.136297e-03	-3.842123e-02	9.448146e-04
L4_LA18_1	-6.116080e-02	-4.803073e-02	2.343040e-02	-2.810393e-02	-1.096769e-02	5.745075e-03
L4_LA2_1	-5.734858e-02	4.361415e-03	3.378279e-02	-3.144371e-03	-3.391761e-02	2.407727e-02
L4_LA4_1	-2.785802e-02	-3.298382e-02	-1.158271e-02	-1.923171e-02	-4.348735e-02	-1.929049e-02
L4_LA9_1	-4.104896e-02	-3.534340e-02	5.956110e-02	2.827965e-02	-9.558800e-03	-1.560487e-02
L4_LB1_1	-6.348690e-02	4.150950e-03	1.766487e-02	6.369706e-02	-1.815585e-02	-3.137542e-02
L4_LB13_1	-9.468704e-02	-6.905301e-03	1.562772e-02	-5.641405e-02	7.589258e-03	-9.009480e-03
L4_LB19_1	1.150278e-02	-8.755913e-02	-7.869348e-02	-5.150356e-02	-3.456677e-02	1.806953e-03
L4_LB4_1	-5.358476e-02	3.157466e-02	8.535502e-03	8.424782e-02	4.408650e-03	-2.326134e-02
L4_LB6_1	-4.459995e-02	-3.344831e-02	-7.971999e-04	-7.064766e-03	1.311633e-02	-2.045734e-02
L4_LB7_1	-1.082487e-01	-4.964715e-02	4.673610e-03	4.386851e-02	3.999704e-02	-4.709970e-02
L4_LB8_1	-4.370840e-02	-8.721639e-03	2.627085e-02	5.203872e-02	1.578745e-02	-9.964928e-03
L4_LC12_1	-5.353216e-02	6.571500e-02	3.274224e-02	-9.229615e-03	-5.500599e-02	3.101684e-02
L4_LC14_1	-3.584959e-02	-8.379050e-03	7.357729e-02	5.631441e-02	-5.258924e-03	1.782995e-02
L4_LC15_1	-5.501227e-02	-3.573523e-02	2.762635e-02	-2.151615e-02	-2.678790e-02	4.046875e-02
L4_LC17_1	-5.823900e-02	1.049323e-02	4.292731e-02	-4.053478e-02	-2.036243e-02	1.112377e-02
L4_LC18_1	-9.596850e-02	3.118509e-02	1.057448e-03	-6.665851e-03	-1.575278e-02	-1.682042e-02
L4_LC2_1	-5.305032e-02	2.141061e-02	-1.504912e-02	-7.461271e-03	-3.335445e-02	3.492543e-03
L4_LC4_1	-6.585251e-02	2.434362e-02	2.412849e-02	1.750233e-02	-9.989200e-03	-8.630687e-03
L4_LC5_1	-6.356834e-02	6.162487e-02	5.288616e-02	-6.931112e-02	-4.912751e-02	2.789492e-02
L4_LC7_1	-5.840688e-02	-3.113754e-02	4.690233e-04	1.316820e-02	1.522380e-03	1.887120e-02
L4_LD1_1	-9.694524e-02	1.923912e-02	6.960304e-02	3.010101e-02	-5.707509e-02	4.733966e-02
L4_LD10_1	-6.893554e-02	-3.621858e-02	2.687119e-02	3.875076e-02	1.833558e-02	-1.395646e-02
L4_LD12_1	-3.404322e-02	-4.948806e-02	-4.129884e-02	-3.289875e-02	-9.587892e-03	-2.878090e-02
L4_LD13_1	-7.112691e-02	-3.446029e-02	1.753442e-02	2.297988e-02	-2.115742e-02	2.368814e-02
L4_LD18_1	-7.409975e-02	-2.234595e-02	-1.435205e-02	3.016560e-03	1.645773e-02	-4.124241e-02
L4_LD3_1	-6.505516e-02	-4.371719e-02	2.272013e-02	2.967726e-02	3.454659e-02	-1.951734e-02
L4_LD4_1	-5.095105e-02	2.382029e-02	3.691101e-02	2.311079e-02	-1.268661e-02	2.175837e-02
L4_LD7_1	-3.988689e-02	5.481978e-02	3.851553e-02	1.351660e-02	-3.358998e-02	2.841745e-02
L4_LD9_1	-3.666539e-02	2.958016e-02	6.407533e-02	1.142049e-02	-2.020348e-02	1.920939e-02
L4_LE1_1	-7.346098e-02	-1.475762e-02	6.400605e-03	5.422134e-02	-1.035467e-02	-5.813738e-02
L4_LE11_1	-4.814417e-02	5.041384e-02	5.948004e-02	8.612912e-03	-1.711004e-02	-9.796492e-03
L4_LE13_1	-6.971886e-02	3.567034e-02	5.181557e-03	3.397093e-02	4.851294e-03	-1.219713e-02
L4_LE14_1	-1.077940e-01	-1.818535e-02	-2.154563e-02	1.791008e-02	-1.309921e-02	-2.210942e-02
L4_LE15_1	-9.559036e-02	-7.422297e-03	1.229651e-02	2.268489e-02	1.721039e-02	-1.902004e-02
L4_LE18_1	-7.284158e-02	4.319541e-03	6.339117e-02	1.627321e-02	-4.063578e-02	4.268988e-02
L4_LE3_1	-6.402397e-02	1.955883e-02	4.198579e-02	-3.285094e-03	-2.580437e-02	3.695760e-02
L4_LE7_1	1.424598e-02	2.751509e-02	8.437012e-03	3.076009e-02	-1.290124e-02	-3.538829e-02
L4_LE8_1	-1.014150e-01	-1.331106e-02	-1.204777e-02	1.346565e-03	-1.586497e-02	1.145240e-02
L4_LF1_1	-5.096439e-02	1.409531e-02	6.789458e-02	2.944318e-02	-3.410924e-02	3.386459e-02
L4_LF10_1	-4.218929e-02	-7.542013e-03	-5.912933e-02	3.840301e-02	2.449828e-02	-6.708705e-02
L4_LF11_1	-4.440696e-02	4.956380e-02	5.557441e-02	3.203511e-03	-4.790631e-02	2.191960e-02
L4_LF17_1	2.579045e-02	-3.363511e-02	-3.414655e-03	7.073449e-02	1.656290e-05	4.391001e-03
L4_LF18_1	1.665198e-02	-2.567068e-02	-1.584651e-02	2.021096e-02	-6.101846e-02	-1.130962e-03
L4_LF3_1	-2.409086e-02	2.954906e-02	6.199818e-02	6.911982e-03	-6.427728e-02	3.132184e-02
L4_LF5_1	-6.483041e-02	1.527617e-03	-9.742519e-03	2.378035e-02	-4.379962e-02	2.948657e-02
L4_LF6_1	-8.429860e-02	5.409187e-02	2.909303e-03	-3.905783e-02	-9.365568e-03	-1.415697e-02
L4_LF8_1	-5.689062e-02	4.781591e-03	5.911239e-02	4.075657e-02	6.002827e-03	2.549886e-02
L4_LG11_1	1.843200e-03	-5.599723e-03	5.212998e-02	1.282094e-02	-3.141560e-02	1.669964e-02
L4_LG12_1	-5.776375e-02	7.467477e-03	8.660450e-02	-8.811844e-03	-6.599883e-04	3.143430e-02
L4_LG15_1	-2.352093e-02	-5.441781e-02	1.728440e-02	3.216776e-02	-6.458926e-03	-3.177941e-02
L4_LG18_1	-5.269309e-02	-1.686819e-02	1.265810e-02	6.581852e-03	1.024510e-03	1.476297e-03
L4_LG2_1	1.613097e-02	1.698045e-02	7.897891e-02	1.059715e-02	6.443742e-04	-2.233199e-02
L4_LG3_1	-6.442790e-02	6.175790e-02	-4.440502e-02	-3.049934e-02	-5.202748e-02	-1.441801e-02
L4_LG8_1	-6.497423e-02	4.018031e-02	3.703884e-02	-3.690779e-02	-3.578399e-02	2.441113e-02
L4_LH14_1	3.581743e-02	-7.233628e-04	4.478887e-02	1.371154e-02	-4.915045e-02	2.324862e-02
L4_LH17_1	-6.351653e-02	-2.106081e-02	2.455323e-02	3.228489e-02	9.578013e-03	-3.545369e-03
L4_LH3_1	-5.480297e-02	-7.999474e-03	8.798037e-03	2.825899e-03	1.367195e-03	-1.030270e-02
L4_LH6_1	2.872561e-02	-2.433517e-02	-5.423207e-02	-3.496519e-02	-1.710581e-02	-2.070493e-02
L4_LH9_1	-4.817625e-02	1.610613e-02	2.530844e-02	-7.092554e-03	-1.834680e-02	1.289767e-02
L4_LI13_1	-3.773134e-02	-4.828284e-02	-4.348559e-03	8.243741e-03	-1.426449e-02	-2.093816e-02
L4_LI14_1	-4.265518e-02	-5.409126e-02	2.007340e-02	3.557378e-02	4.986799e-03	-1.961212e-02
L4_LI16_1	-6.402935e-03	-5.947759e-02	-5.894143e-04	5.925103e-03	-3.229722e-02	-7.448345e-04
L4_LI18_1	-8.274072e-02	-1.241060e-02	3.638675e-02	-1.086874e-02	-5.310200e-03	2.886224e-02
L4_LI4_1	-3.859105e-02	3.200728e-02	2.322612e-02	1.127993e-02	-3.675173e-03	-1.992317e-02
L4_LI5_1	-5.575978e-02	-1.274639e-02	-2.185327e-02	-2.009128e-02	-1.982486e-02	-4.434751e-02
L4_LI6_1	-2.264610e-02	-1.969558e-02	8.647549e-03	4.847622e-02	-1.900530e-02	-1.980642e-02
L4_LI8_1	-4.108036e-02	-4.692818e-02	5.412220e-02	1.416071e-02	5.527140e-03	-3.081144e-03
L4_LI9_1	-4.593625e-02	-4.194558e-03	3.032660e-02	5.629374e-03	-6.677433e-03	-1.656413e-03
L4_LJ10_1	-4.757232e-02	-6.940744e-03	2.837810e-02	2.591757e-02	-2.714975e-02	1.751192e-02
L4_LJ12A_1	-3.833121e-02	7.333313e-02	1.361018e-02	-3.380373e-02	-4.727979e-02	2.866895e-02
L4_LJ12B_1	-4.703246e-02	9.138568e-02	-4.449052e-03	-3.750182e-02	-3.879623e-02	2.256035e-02
L4_LJ14_1	-7.653233e-02	-5.548468e-02	2.181813e-02	5.336397e-02	8.552448e-03	-6.129656e-02
L4_LJ15_1	-4.288325e-02	1.083725e-02	4.071943e-02	-1.135550e-02	-4.075649e-02	2.822551e-02
L4_LJ18_1	-6.872286e-02	-3.112175e-02	1.754287e-02	-5.949693e-03	-4.675455e-03	1.629152e-03
L4_LJ5_1	-7.547783e-02	-1.711099e-02	-9.743550e-03	2.737782e-02	-9.403364e-03	-2.341056e-02
L4_LJ7_1	-5.870696e-02	-1.570060e-02	-3.671031e-02	1.364601e-02	-4.290522e-02	-6.716282e-03
L4_LJ9_1	-8.566581e-02	2.226632e-02	5.392254e-02	2.995899e-02	-2.390465e-02	4.542803e-02
L4_LK15_1	-8.822630e-02	1.030985e-02	6.321480e-02	4.020726e-02	-4.696666e-03	-1.596613e-02
L4_LK17_1	-8.337775e-02	4.839273e-03	4.159589e-03	-7.840176e-03	2.601793e-02	-3.637843e-02
L4_LK2_1	-6.632919e-02	-4.165553e-02	2.387766e-02	3.369765e-02	6.908514e-03	5.516075e-03
L4_LK3_1	-5.713925e-02	-2.794779e-02	5.270942e-02	-4.290993e-02	2.551377e-02	2.747983e-02
L4_LK4_1	-3.243931e-02	-2.979735e-02	1.784967e-02	3.261144e-02	9.958477e-03	-2.003906e-02
L4_LK5_1	-7.723742e-02	2.569979e-02	6.893241e-02	1.412065e-02	-3.683443e-02	4.090570e-02
L4_LK8_1	-5.492790e-02	-7.474083e-03	2.636380e-02	9.114038e-04	9.184761e-03	8.947982e-03
L4_LK9_1	-6.814493e-02	1.237955e-02	8.401753e-03	5.546563e-02	-2.668014e-02	6.562323e-03
L4_RA10_1	-5.429623e-02	2.787075e-02	5.384765e-02	-2.898881e-02	-3.817950e-03	3.024959e-02
L4_RA11_1	-4.527213e-02	-6.758858e-04	2.320914e-02	1.164350e-02	4.717157e-03	2.417630e-03
L4_RA12_1	-7.353287e-02	-3.469511e-03	1.288638e-02	1.934189e-02	-1.021861e-02	-7.431930e-04
L4_RA13_1	-8.913380e-02	-5.218763e-03	1.752465e-02	-4.714754e-03	-1.773353e-02	2.880212e-02
L4_RA14_1	-4.397149e-02	4.275662e-02	4.756628e-02	8.093527e-03	-5.206781e-03	3.062124e-02
L4_RA17_1	-3.454106e-02	-1.869025e-02	-2.572117e-02	1.433588e-02	-1.535004e-02	-3.094908e-02
L4_RA3_1	-3.262841e-02	-5.403409e-02	4.415548e-02	-2.537844e-02	1.794963e-02	-1.641075e-02
L4_RA5_1	-2.566274e-02	-8.326098e-02	-5.206241e-02	-1.307867e-02	-4.909937e-02	3.398692e-02
L4_RA6_1	-8.291202e-02	-2.014608e-02	1.856552e-02	-1.918136e-02	1.013470e-02	3.003626e-02
L4_RA8_1	2.734766e-02	-7.378673e-02	-3.007090e-02	-2.094000e-02	-7.111769e-03	1.068993e-03
L4_RB10_1	7.526412e-02	-8.014150e-02	-6.581207e-02	-1.828525e-02	-2.688878e-02	1.085091e-02
L4_RB12_1	-5.825637e-02	-1.985399e-02	5.126097e-03	5.513419e-03	-1.520138e-02	-3.373390e-03
L4_RB14_1	-3.017634e-03	-9.234246e-03	4.645201e-02	5.028745e-02	-2.106971e-02	-9.151784e-03
L4_RB15_1	-5.200390e-02	-7.716803e-03	1.447362e-02	4.865504e-02	1.077475e-02	-4.290509e-03
L4_RB16_1	-4.872945e-02	1.570026e-02	1.140970e-02	1.574485e-02	-2.907295e-03	-2.511761e-02
L4_RB18_1	-7.885727e-02	-3.338662e-02	1.769125e-03	1.331057e-02	8.675156e-03	7.812841e-03
L4_RB2_1	-6.558136e-02	-4.103939e-03	-4.702148e-03	3.868080e-02	6.099779e-03	-2.684546e-02
L4_RB3_1	-3.298449e-02	-3.273863e-03	3.262873e-02	-6.674754e-03	-3.980013e-03	-1.394552e-02
L4_RB5_1	-4.725289e-02	-2.350489e-02	1.451864e-02	3.058653e-03	1.457458e-02	-2.014051e-02
L4_RC1_1	-6.265028e-02	2.268623e-03	2.002133e-02	-7.731392e-03	-4.334983e-04	-2.002769e-02
L4_RC10_1	-4.702796e-02	2.124818e-02	5.454191e-02	1.401597e-02	1.010882e-02	2.454975e-02
L4_RC11_1	-2.775860e-02	-9.626374e-02	5.320401e-02	-6.211052e-02	-2.871586e-02	-4.402168e-02
L4_RC13_1	-1.037434e-01	-1.967714e-02	-3.119182e-02	2.774279e-02	1.389967e-02	-4.992473e-02
L4_RC16_1	-5.501613e-02	6.833995e-03	3.773103e-02	2.480200e-02	9.031396e-03	3.882716e-02
L4_RC3_1	-4.116887e-02	-6.033433e-02	4.309717e-02	-2.524266e-02	5.765082e-02	-1.601773e-03
L4_RC6_1	-6.091068e-02	-1.801460e-02	3.856043e-02	1.805871e-02	2.729451e-02	-2.684926e-03
L4_RC8_1	-3.923930e-02	8.412719e-03	6.235614e-02	2.735783e-02	3.439530e-03	1.918696e-02
L4_RC9_1	-8.384163e-02	2.531838e-02	1.473494e-02	3.448241e-02	2.263445e-02	-2.282144e-02
L4_RD11_1	-3.387859e-02	-3.656596e-02	3.619193e-02	2.632728e-02	1.844979e-02	-1.422527e-02
L4_RD14_1	-8.858000e-02	-5.337117e-03	4.906592e-03	5.810790e-03	-4.688153e-05	2.934632e-02
L4_RD15_1	-4.802731e-02	-1.564166e-02	2.114015e-02	1.360336e-02	-3.564857e-02	-8.936002e-03
L4_RD16_1	-8.019507e-02	-3.826437e-02	1.292584e-03	-1.954448e-03	2.456877e-02	-3.139682e-02
L4_RD17_1	-5.023960e-02	-7.136605e-05	3.097632e-02	4.260091e-02	2.946225e-02	-1.602599e-02
L4_RD2_1	-5.320738e-02	2.734392e-02	5.558496e-02	3.414556e-03	-1.138975e-02	2.959513e-02
L4_RD5_1	-9.354818e-02	-2.100381e-02	-2.132866e-03	1.058280e-02	6.778418e-04	-6.610568e-03
L4_RD6_1	-5.481313e-02	-3.284433e-02	-3.267673e-03	2.515981e-02	2.516483e-02	-4.802291e-02
L4_RD8_1	-6.547656e-02	-3.358968e-02	3.636441e-02	1.418351e-02	5.078226e-02	-5.531785e-02
L4_RE12_1	-3.998987e-02	7.349215e-03	4.487359e-02	-8.599208e-03	9.195066e-03	1.659541e-02
L4_RE16_1	1.386777e-01	-7.691703e-02	-4.889199e-02	-4.465809e-03	-2.362404e-02	1.492651e-03
L4_RE17_1	-6.429810e-02	6.624245e-03	5.184097e-02	2.995066e-02	9.821508e-03	2.312677e-02
L4_RE2_1	-5.016006e-02	1.983344e-02	3.348144e-02	1.113426e-02	-8.959449e-03	2.631399e-03
L4_RE4_1	3.464057e-02	-9.643129e-06	4.635284e-03	2.419666e-02	-1.705784e-02	-9.090663e-03
L4_RE5_1	-6.453326e-02	-1.989205e-02	5.959418e-03	4.033492e-02	2.339325e-02	-3.850149e-02
L4_RE6_1	4.919356e-02	-7.910158e-03	-3.559717e-02	6.853444e-03	-1.828427e-02	-4.131814e-03
L4_RE9_1	-5.397471e-02	-4.317510e-03	8.746017e-03	1.537834e-02	-1.385227e-02	-5.478122e-03
L4_RF13_1	2.418899e-02	-4.978016e-02	-1.589520e-02	3.686140e-03	-2.003152e-02	-3.501585e-02
L4_RF14_1	-3.039243e-02	8.098753e-02	6.026884e-02	-4.006855e-02	-4.261182e-02	2.483228e-02
L4_RF15_1	-5.680094e-02	-4.236632e-02	5.765813e-02	-3.184675e-03	9.743938e-04	2.157359e-03
L4_RF16_1	-5.979251e-02	-1.248875e-02	4.606060e-02	-1.436271e-02	6.634850e-03	1.021424e-02
L4_RF2_1	-4.375840e-02	-1.723930e-02	3.524925e-02	1.169981e-02	1.644406e-02	-1.854680e-03
L4_RF4_1	-3.171751e-02	-3.086342e-02	2.604007e-02	2.404115e-02	-3.290144e-03	-2.900588e-02
L4_RF7_1	-5.535174e-02	3.973674e-02	3.760802e-02	-3.844660e-02	-9.765737e-03	-1.063415e-02
L4_RF9_1	-8.202219e-02	2.798645e-02	-1.916591e-02	-4.087281e-02	2.466101e-02	-3.836069e-02
L4_RG1_1	-5.958866e-02	2.384265e-03	5.554868e-02	2.244791e-02	-1.910773e-02	1.802841e-02
L4_RG10_1	-4.030186e-02	6.471472e-02	4.217335e-02	-1.892654e-02	-4.550606e-02	1.575875e-02
